Month,Year,Zip Code,Customer Type,Monthly KWH Used
12,2014,"37203
(36.150195, -86.790206)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1939159
12,2014,"37217
(36.106646, -86.667608)",OLMOLB METERED                                                   ,1944
12,2014,"37201
(36.164553, -86.776977)",COMCOMM > 50 KW                                                  ,7978069
12,2014,"37205
(36.112469, -86.867263)",SEASEAS > 50 KW                                                  ,640
12,2014,"37086
(36.014912, -86.5643)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,3582580
12,2014,"37027
(36.00245, -86.778709)",COMCOMM > 50 KW                                                  ,10349794
12,2014,"37015
(36.29003, -87.070106)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,66681
12,2014,"37208
(36.176427, -86.805176)",COMCOMM > 50 KW                                                  ,14073294
12,2014,"37138
(36.239455, -86.611783)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,3978709
12,2014,"37213
(36.167552, -86.767564)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,325
12,2014,"37228
(36.193837, -86.803025)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,51173
12,2014,"37227
(36.129798, -86.666977)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,360
12,2014,"37234
(36.159965, -86.783617)",COMCOMM > 50 KW                                                  ,40
12,2014,"37220
(36.06788, -86.776955)",OLMOLB METERED                                                   ,1167
12,2014,"37115
(36.262567, -86.704171)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,7365046
12,2014,"37013
(36.049335, -86.641832)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,9171002
12,2014,"37073
(36.42764, -86.812249)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,90907
12,2014,"37073
(36.42764, -86.812249)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,18808
12,2014,"37243
(36.166899, -86.77672)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,77074
12,2014,"37207
(36.224945, -86.775061)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,9686377
12,2014,"37203
(36.150195, -86.790206)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,1110683
12,2014,"37138
(36.239455, -86.611783)",OLMOLB METERED                                                   ,221
12,2014,"37204
(36.109305, -86.776748)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1474924
12,2014,"37138
(36.239455, -86.611783)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,470572
12,2014,"37115
(36.262567, -86.704171)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1495846
12,2014,"37069
(35.985493, -86.899213)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,480404
12,2014,"37152
(36.396526, -86.765833)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,12899
12,2014,"37221
(36.064367, -86.96029)",OLMOLB METERED                                                   ,35154
12,2014,"37072
(36.350389, -86.731255)",OLMOLB METERED                                                   ,2154
12,2014,"37076
(36.175185, -86.5933)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,904451
12,2014,"37206
(36.18095, -86.739624)",OLMOLB METERED                                                   ,42787
12,2014,"37069
(35.985493, -86.899213)",COMCOMM > 50 KW                                                  ,64800
12,2014,"37212
(36.133256, -86.801456)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,885593
12,2014,"37218
(36.210699, -86.866798)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,5320922
12,2014,"37080
(36.331509, -86.915843)",COMCOMM > 50 KW                                                  ,454962
12,2014,"37015
",COMCOMM > 50 KW                                                  ,5287
12,2014,"37219
(36.167467, -86.783669)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,31335
12,2014,"37204
(36.109305, -86.776748)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,2145792
12,2014,"37243
(36.166899, -86.77672)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,18419
12,2014,"37076
",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,5436818
12,2014,"37205
(36.112469, -86.867263)",OLMOLB METERED                                                   ,3031
12,2014,"37207
(36.224945, -86.775061)",OLMOLB METERED                                                   ,52
12,2014,"37219
(36.167467, -86.783669)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,216577
12,2014,"37115
",OLMOLB METERED                                                   ,160
12,2014,"37080
(36.331509, -86.915843)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,1916158
12,2014,"37073
(36.42764, -86.812249)",COMCOMM > 50 KW                                                  ,30880
12,2014,"37122
",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,4538
12,2014,"37219
(36.167467, -86.783669)",COMCOMM > 50 KW                                                  ,6867828
12,2014,"37214
(36.168995, -86.667231)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1262477
12,2014,"37210
(36.140869, -86.738847)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,2218653
12,2014,"37210
(36.140869, -86.738847)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,2271018
12,2014,"37214
(36.168995, -86.667231)",OLMOLB METERED                                                   ,4309
12,2014,"37076
(36.175185, -86.5933)",OLMOLB METERED                                                   ,0
12,2014,"37076
(36.175185, -86.5933)",COMCOMM > 50 KW                                                  ,6862362
12,2014,"37208
(36.176427, -86.805176)",OLMOLB METERED                                                   ,41031
12,2014,"37208
(36.176427, -86.805176)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,3265787
12,2014,"37216
(36.216134, -86.726204)",COMCOMM > 50 KW                                                  ,2551297
12,2014,"37206
(36.18095, -86.739624)",COMCOMM > 50 KW                                                  ,2723410
12,2014,"37135
",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,4273
12,2014,"37066
(36.387698, -86.459057)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,439895
12,2014,"37135
",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,168277
12,2014,"37027
(36.00245, -86.778709)",OLMOLB METERED                                                   ,22901
12,2014,"37220
(36.06788, -86.776955)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,2265843
12,2014,"37209
(36.149599, -86.874487)",OLMOLB METERED                                                   ,12438
12,2014,"37206
",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,967924
12,2014,"37216
(36.216134, -86.726204)",OLMOLB METERED                                                   ,560
12,2014,"37013
(36.049335, -86.641832)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1302905
12,2014,"37216
(36.216134, -86.726204)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,586383
12,2014,"37072
(36.350389, -86.731255)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,7732499
12,2014,"37215
(36.091316, -86.827959)",OLMOLB METERED                                                   ,8826
12,2014,"37189
(36.279393, -86.826731)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,927483
12,2014,"37082
(36.08832, -87.117051)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,4860
12,2014,"37203
(36.150195, -86.790206)",COMCOMM > 50 KW                                                  ,61609716
12,2014,"37210
(36.140869, -86.738847)",SEASEAS > 50 KW                                                  ,120
12,2014,"37143
(36.12259, -87.03587)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,706024
12,2014,"37201
(36.164553, -86.776977)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,51990
12,2014,"37206
",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,3742012
12,2014,"37221
(36.064367, -86.96029)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,6236722
12,2014,"37015
(36.29003, -87.070106)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,857343
12,2014,"37152
(36.396526, -86.765833)",COMCOMM > 50 KW                                                  ,45720
12,2014,"37013
(36.049335, -86.641832)",OLMOLB METERED                                                   ,4609
12,2014,"37075
(36.323052, -86.60557)",OLMOLB METERED                                                   ,37996
12,2014,"37189
(36.279393, -86.826731)",COMCOMM > 50 KW                                                  ,1447616
12,2014,"37207
",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1461667
12,2014,"37215
(36.091316, -86.827959)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1078034
12,2014,"37212
(36.133256, -86.801456)",OLMOLB METERED                                                   ,84912
12,2014,"37228
(36.193837, -86.803025)",COMCOMM > 50 KW                                                  ,4726127
12,2014,"37202
(36.158527, -86.782923)",COMCOMM > 50 KW                                                  ,17500
12,2014,"37086
(36.014912, -86.5643)",SEASEAS =< 50 KW                                                 ,0
12,2014,"37138
(36.239455, -86.611783)",COMCOMM > 50 KW                                                  ,20841259
12,2014,"37205
(36.112469, -86.867263)",COMCOMM > 50 KW                                                  ,8514030
12,2014,"37211
(36.069132, -86.724578)",COMCOMM > 50 KW                                                  ,16063465
12,2014,"37213
(36.167552, -86.767564)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,140643
12,2014,"37143
(36.12259, -87.03587)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,28886
11,2014,"37204
",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,1744582
11,2014,"37115
(36.262567, -86.704171)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1344119
11,2014,"37069
(35.985493, -86.899213)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,424597
11,2014,"37122
(36.187906, -86.500085)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,4322
11,2014,"37212
",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,1308803
11,2014,"37221
(36.064367, -86.96029)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,829768
11,2014,"37075
(36.323052, -86.60557)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,1691195
11,2014,"37152
(36.396526, -86.765833)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,7027
11,2014,"37208
(36.176427, -86.805176)",OLMOLB METERED                                                   ,111867
11,2014,"37203
(36.150195, -86.790206)",OLMOLB METERED                                                   ,1339
11,2014,"37207
",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,6314862
11,2014,"37210
(36.140869, -86.738847)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,2101982
11,2014,"37080
(36.331509, -86.915843)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,1243486
11,2014,"37214
(36.168995, -86.667231)",COMCOMM > 50 KW                                                  ,23917489
11,2014,"37209
",COMCOMM > 50 KW                                                  ,25212824
11,2014,"37076
(36.175185, -86.5933)",COMCOMM > 50 KW                                                  ,7028936
11,2014,"37143
(36.12259, -87.03587)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,496124
11,2014,"37221
(36.064367, -86.96029)",COMCOMM > 50 KW                                                  ,3540642
11,2014,"37205
(36.112469, -86.867263)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,5917417
11,2014,"37214
(36.168995, -86.667231)",OLMOLB METERED                                                   ,13860
11,2014,"37209
(36.149599, -86.874487)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,3653448
11,2014,"37135
(35.946013, -86.661944)",RESRESIDENTIAL                SRSRESID. SUPPL.                   ,134041
11,2014,"37076
(36.175185, -86.5933)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,852349
11,2014,"37152
(36.396526, -86.765833)",COMCOMM =< 50 KW              COMCOMM 3-PHASE                    ,9409
11,2014,"37080
(36.331509, -86.915843)",COMCOMM > 50 KW                                                  ,397915
11,2014,"37215
(36.091316, -86.827959)",COMCOMM > 50 KW                                                  ,5019165
11,2014,"37218
(36.210699, -86.866798)",COMCOMM > 50 KW                                                  ,4986098
